Model,1st Layer,2nd Layer,3rd Layer,4th Layer,Accuracy,Loss
model_1641,c_4,s,-,-,0.6725,0.9765488430023194
model_1642,c_3,c_3,c_5,c_9,0.748,0.7460270765304565
model_1643,c_1,c_8,m_3,c_8,0.7562,0.7250076348304748
model_1644,c_12,m_1,c_10,s,0.7347,0.8385306962966919
model_1645,c_5,c_7,m_1,m_3,0.7199,0.7875932761192321
model_1646,c_11,c_2,c_8,m_3,0.6865,0.9093677518844604
model_1647,c_9,m_2,m_3,c_8,0.7296,0.791385653591156
model_1648,c_3,c_7,c_1,c_8,0.7011,0.8917537936210632
model_1649,c_4,m_2,c_12,m_1,0.7434,0.7408069582939147
model_1650,c_4,c_9,m_1,c_9,0.7285,0.8043464635848999
model_1651,c_2,c_1,c_12,m_3,0.7318,0.7879382739067078
model_1652,c_9,c_8,c_6,c_6,0.7534,0.7507214082717896
model_1653,c_5,c_11,c_5,m_2,0.6924,0.9003827226638794
model_1654,c_11,c_2,c_9,c_1,0.7374,0.764545168018341
model_1655,c_10,c_7,c_6,s,0.7399,0.8040362427711487
model_1656,c_9,c_7,c_10,c_8,0.7207,0.845929505443573
model_1657,c_9,m_2,c_3,c_4,0.7511,0.7501631223201751
model_1658,c_7,c_3,c_10,m_2,0.7139,0.8433853364944458
model_1659,m_2,s,-,-,0.6803,0.9349732291221619
model_1660,c_10,m_1,c_2,c_7,0.7293,0.8125205677032471
model_1661,c_10,c_2,c_11,s,0.7298,0.8101006258964538
model_1662,c_4,c_6,m_1,c_9,0.7449,0.7659846691131592
model_1663,c_4,c_6,c_4,c_4,0.6641,0.9854546788215637
model_1664,c_12,c_9,c_7,s,0.7481,0.7598151610374451
model_1665,c_6,c_7,c_4,c_1,0.7127,0.8467045275688171
model_1666,c_3,c_4,c_1,c_7,0.7095,0.8516990155220032
model_1667,c_10,m_3,c_2,m_1,0.7399,0.7571481696128846
model_1668,c_9,c_2,c_1,m_2,0.7165,0.8267822454452515
model_1669,c_4,c_6,c_9,c_10,0.7343,0.7826547118186951
model_1670,c_6,m_3,c_8,s,0.7381,0.7739884101867676
model_1671,c_4,c_6,m_1,m_3,0.7348,0.7779140927314758
model_1672,c_1,c_12,c_7,c_7,0.731,0.8197107332229614
model_1673,c_9,c_8,c_1,s,0.7216,0.8407952795028687
model_1674,c_2,c_1,c_12,c_9,0.7382,0.7760415647506714
model_1675,c_7,c_2,c_3,m_2,0.714,0.8254394261360168
model_1676,c_3,c_3,c_10,c_9,0.7396,0.7805715911865234
model_1677,c_12,c_6,c_5,s,0.7257,0.8286630088806153
model_1678,c_6,m_1,c_7,c_5,0.7432,0.7868932046890259
model_1679,c_1,c_7,c_3,c_12,0.7448,0.7979235146522522
model_1680,c_9,s,-,-,0.6974,0.8855017164230347
model_1681,c_5,m_3,c_3,c_7,0.7265,0.7913383373260499
model_1682,c_2,c_5,c_2,c_2,0.7248,0.8193752005577087
model_1683,c_7,m_1,c_4,c_7,0.7054,0.8582093997001647
model_1684,c_6,c_4,c_5,c_1,0.6886,0.9118706909179688
model_1685,c_9,c_4,s,-,0.7052,0.8803749724388122
model_1686,c_12,c_3,c_2,c_1,0.7275,0.7976920635223389
model_1687,c_1,m_3,c_11,c_2,0.738,0.7620108968734741
model_1688,c_3,c_10,m_1,c_6,0.7294,0.803168512916565
model_1689,c_10,m_3,m_3,c_1,0.7247,0.8120008371353149
model_1690,c_6,c_5,c_3,c_8,0.7208,0.8414889071464539
model_1691,c_10,c_3,c_11,c_11,0.7209,0.843353518295288
model_1692,c_3,m_3,c_2,s,0.7363,0.7631773587226868
model_1693,c_5,c_11,m_3,m_2,0.7381,0.7444478851318359
model_1694,c_3,c_12,c_3,m_2,0.6993,0.8715523682594299
model_1695,c_10,c_9,c_3,c_12,0.7478,0.7542693448066712
model_1696,c_12,c_12,c_3,c_5,0.7529,0.7397268836975097
model_1697,c_4,c_11,m_2,m_1,0.7354,0.7732309640884399
model_1698,c_11,c_11,c_6,c_7,0.7227,0.8183976976394653
model_1699,c_2,c_10,c_5,c_5,0.7538,0.812110209941864
model_1700,c_12,c_3,c_7,m_1,0.7288,0.7947791015625
model_1701,c_9,c_2,s,-,0.6967,0.9190055836677551
model_1702,c_12,m_1,c_7,c_2,0.7329,0.8498147709846496
model_1703,c_2,c_11,c_4,c_10,0.7356,0.7973374068260193
model_1704,c_3,c_5,s,-,0.7028,0.8758703237533569
model_1705,c_7,m_3,c_9,c_6,0.755,0.7438230020523071
model_1706,m_3,c_9,m_2,c_7,0.6893,0.9040868711471558
model_1707,c_4,c_5,c_6,c_2,0.6987,0.8785711676597595
model_1708,c_4,c_7,c_10,c_6,0.7406,0.7766357835769653
model_1709,c_10,m_2,c_12,c_8,0.7704,0.7242753376007081
model_1710,c_3,c_1,s,-,0.6814,0.9249943755149841
model_1711,c_11,c_7,c_8,c_3,0.7443,0.7715343965530396
model_1712,c_1,c_11,c_11,c_1,0.7142,0.8764856315612793
model_1713,c_7,c_3,c_6,c_1,0.7183,0.8288707768440247
model_1714,c_11,c_8,c_12,m_3,0.7432,0.7858569288253784
model_1715,c_9,m_1,c_10,c_4,0.7459,0.7662300817489625
model_1716,c_8,c_3,c_9,m_1,0.7396,0.7936420248031616
model_1717,c_2,c_6,c_1,s,0.7133,0.8509219553947449
model_1718,m_1,c_6,c_8,c_3,0.6942,0.9627035814285279
model_1719,c_8,c_12,m_2,c_3,0.7759,0.6801605551719666
model_1720,c_1,c_6,c_8,c_1,0.7368,0.8021859383583069
model_1721,c_3,c_9,m_2,m_3,0.7526,0.7388050617218017
model_1722,c_3,c_1,c_8,m_2,0.7019,0.8703375616073609
model_1723,c_11,c_2,c_4,c_3,0.7385,0.7667006387710571
model_1724,c_2,c_8,m_2,c_3,0.7435,0.7579241353034973
model_1725,c_1,m_3,c_11,c_10,0.7427,0.7581833325386047
model_1726,c_10,c_2,m_1,c_2,0.7272,0.8127947696685791
model_1727,c_9,c_8,m_2,m_1,0.7428,0.7489397227287292
model_1728,c_2,m_3,c_9,c_1,0.7628,0.7070952823638916
model_1729,c_11,c_3,c_5,s,0.7248,0.8020552768707275
model_1730,c_9,c_12,m_3,c_6,0.7762,0.6634890668869019
model_1731,c_5,c_8,m_1,c_4,0.7122,0.8550908905982971
model_1732,c_3,c_6,m_1,c_2,0.7298,0.8212579531669617
model_1733,c_9,c_10,c_9,m_3,0.7386,0.8991985829353333
model_1734,c_10,c_10,c_11,c_5,0.7615,0.742689270734787
model_1735,c_3,c_4,c_7,c_11,0.7025,0.9002514706611633
model_1736,c_12,c_10,c_8,c_9,0.7564,0.7773288468837738
model_1737,c_3,m_1,s,-,0.6999,0.8752735861778259
model_1738,c_3,c_10,c_10,c_10,0.7135,0.84347914352417
model_1739,c_4,c_4,s,-,0.6951,0.8795756104469299
model_1740,c_4,m_1,c_10,c_2,0.7375,0.7788997431755066
model_1741,c_12,c_7,c_10,m_3,0.73,0.7815048025131226
model_1742,c_5,c_11,c_6,s,0.7365,0.7537537278175354
model_1743,c_6,s,-,-,0.7093,0.87627802734375
model_1744,c_2,m_2,s,-,0.7069,0.8602899084091187
model_1745,c_4,c_9,m_3,c_5,0.7545,0.7329436364173889
model_1746,c_11,c_2,c_5,c_9,0.7397,0.7928659055709839
model_1747,c_1,m_1,s,-,0.6764,0.9437147075653076
model_1748,c_9,m_3,m_3,s,0.7449,0.7635255579948426
model_1749,c_9,c_10,c_5,c_12,0.7445,0.753031743812561
model_1750,c_8,c_2,c_4,c_6,0.728,0.8306363335609436
model_1751,c_2,m_3,c_8,c_3,0.7591,0.7220356971740722
model_1752,c_1,m_1,c_8,c_12,0.7439,0.7729793209075928
model_1753,c_6,m_1,c_3,c_3,0.7645,0.7427363061428071
model_1754,c_6,c_4,c_8,c_5,0.7318,0.8032078597068787
model_1755,c_9,c_4,c_11,c_4,0.7244,0.7893518140792847
model_1756,c_12,c_11,c_2,c_1,0.7328,0.8335498901367188
model_1757,c_4,c_5,c_11,c_4,0.7308,0.799831582736969
model_1758,c_4,m_1,c_8,c_2,0.7384,0.7869864388465881
model_1759,c_1,c_3,c_3,c_1,0.7349,0.7818603355407715
model_1760,c_6,c_7,c_8,c_10,0.7251,0.7993954340934754
model_1761,c_8,c_1,c_8,c_3,0.7383,0.8101670791625977
model_1762,c_11,c_5,c_5,c_3,0.7335,0.7908434457778931
model_1763,c_6,c_8,c_1,c_5,0.7273,0.8385485788345337
model_1764,m_3,c_3,s,-,0.707,0.8943485927581787
model_1765,c_5,c_4,c_9,m_1,0.7211,0.8335338973999024
model_1766,c_7,c_7,c_6,c_6,0.7476,0.7491696798324585
model_1767,m_3,m_1,c_1,c_9,0.6263,1.0576677495956421
model_1768,c_10,c_7,m_2,c_8,0.7374,0.7604970471382141
model_1769,c_1,c_6,c_7,c_11,0.7289,0.8004453758239746
model_1770,c_7,c_5,c_7,c_8,0.7242,0.8137438730239868
model_1771,c_1,c_7,c_9,c_9,0.7586,0.7324546657562255
model_1772,c_11,c_11,c_10,c_2,0.7357,0.8208537457466125
model_1773,c_6,c_2,c_3,m_2,0.7038,0.8652937989234925
model_1774,c_11,c_8,m_3,m_1,0.733,0.7854452857017518
model_1775,c_4,c_11,c_9,c_11,0.7305,0.8306585573196411
model_1776,c_9,c_4,c_6,c_7,0.6987,0.9038899781227112
model_1777,c_11,c_9,c_9,c_5,0.7398,0.8301685801506042
model_1778,c_10,m_1,c_5,m_1,0.7332,0.7851921830177307
model_1779,c_5,c_12,c_8,c_1,0.7215,0.8491020701408386
model_1780,c_5,c_11,c_4,c_4,0.7259,0.8370258839607239
model_1781,c_1,c_3,m_1,c_12,0.7389,0.7658107797622681
model_1782,c_10,c_8,c_8,s,0.7219,0.8163081408500671
model_1783,c_3,c_10,c_3,c_4,0.7281,0.7905865474700928
model_1784,c_7,m_2,c_4,c_9,0.7504,0.7934897252082824
model_1785,c_10,c_6,c_2,c_9,0.6974,0.9215304743766785
model_1786,c_1,c_11,c_3,c_6,0.7365,0.7806281323432922
model_1787,c_7,c_12,c_7,c_3,0.7307,0.8634035713195801
model_1788,c_5,c_11,m_2,c_9,0.773,0.6703214809417725
model_1789,c_1,c_10,c_8,c_3,0.6683,0.996345274925232
model_1790,c_4,c_10,s,-,0.6947,0.8927841837882996
model_1791,c_5,c_11,c_5,c_1,0.7383,0.7964378220558167
model_1792,c_7,m_1,c_2,m_1,0.7185,0.8180349734306336
model_1793,c_8,c_11,c_8,c_8,0.729,0.8061275335311889
model_1794,c_3,c_10,c_4,s,0.6881,0.9133847971916199
model_1795,c_12,c_1,c_12,c_9,0.773,0.7596447946548462
model_1796,c_1,c_5,c_6,c_12,0.7189,0.8191004656791687
model_1797,c_1,c_8,m_1,c_8,0.7306,0.786726449584961
model_1798,c_4,c_9,c_7,c_8,0.7206,0.823925597000122
model_1799,c_2,c_5,c_10,c_12,0.7173,0.8455085828781128
model_1800,c_2,c_11,c_7,c_12,0.7226,0.8360046186447143
model_1801,c_1,c_10,c_6,c_9,0.7244,0.840808321094513
model_1802,m_3,c_12,c_1,c_5,0.6786,0.9605158807754517
model_1803,c_6,m_1,c_11,s,0.7116,0.8433426140785217
model_1804,c_12,c_9,c_3,m_1,0.7563,0.7240177765369415
model_1805,c_1,c_8,c_11,c_2,0.7341,0.795552933883667
model_1806,c_6,c_3,c_10,c_4,0.7339,0.8054866842269898
model_1807,c_1,c_12,c_11,c_12,0.7669,0.698864612865448
model_1808,c_5,c_9,s,-,0.7226,0.830111285018921
model_1809,c_2,c_2,m_3,c_11,0.7568,0.7166477440834046
model_1810,c_12,c_7,c_1,m_3,0.7349,0.769273921585083
model_1811,c_5,m_3,c_8,c_9,0.7454,0.7637101708412171
model_1812,c_4,c_1,c_7,c_2,0.6979,0.8998645809173584
model_1813,c_7,c_12,c_10,c_11,0.7468,0.7452288257598877
model_1814,c_5,c_7,c_12,m_2,0.7164,0.8195805932044983
model_2000,c_3,c_10,c_11,c_10,0.7062,0.8614895272254944
model_2001,c_1,m_3,s,-,0.6825,0.9128889496803284
model_2002,c_7,m_3,c_4,c_3,0.7103,0.8731188665390015
model_2003,c_4,c_1,c_1,s,0.6881,0.9360820224761963
model_2004,c_11,m_2,c_7,c_9,0.7633,0.7050441341400147
model_2005,c_5,c_2,c_8,s,0.6918,0.9082117248535156
model_2006,c_2,c_1,c_6,c_1,0.7049,0.8672762578010559
model_2007,c_12,c_12,c_2,m_3,0.7458,0.7380938772201538
model_2008,c_12,c_1,m_3,c_7,0.7366,0.7619216081619262
model_2009,c_9,m_3,s,-,0.7393,0.7728938095092773
model_2010,c_8,c_7,c_6,c_12,0.7285,0.8525561926841736
model_2011,m_2,c_6,c_10,c_9,0.6965,0.9214706942558288
model_2012,c_5,c_11,c_12,c_12,0.7507,0.75638566198349
model_2013,c_10,c_9,c_11,c_9,0.7207,0.9280466119766235
model_2014,c_11,m_2,s,-,0.708,0.8852515594482422
model_2015,c_1,c_12,c_10,c_10,0.7216,0.8260623306274414
model_2016,c_3,m_2,c_6,c_10,0.7147,0.856259939956665
model_2017,m_1,c_7,c_8,c_9,0.6833,1.005453956604004
model_2018,m_2,c_8,c_7,c_9,0.6701,1.0874775203704834
model_2019,c_10,m_2,c_4,m_1,0.7081,0.8798062955856323
model_2020,c_3,c_1,c_8,c_2,0.7184,0.8185234864234925
model_2021,c_12,m_2,s,-,0.7276,0.8122075100898742
model_2022,c_9,c_12,c_1,m_2,0.721,0.8361456401824952
model_2023,c_10,m_2,c_12,s,0.7684,0.7370640290260315
model_2024,c_12,c_11,s,-,0.7191,0.9076012509346009
model_2025,c_2,c_11,c_11,m_2,0.7043,0.8947805203437805
model_2026,m_2,c_2,m_3,c_1,0.664,0.9614282670974732
model_2027,c_1,c_8,c_7,m_2,0.7217,0.7946714756965637
model_2028,c_10,m_3,c_11,m_2,0.7613,0.6964718188285828
model_2029,c_4,c_9,c_11,c_3,0.7417,0.7592806884765625
model_2030,m_2,c_5,c_1,m_3,0.6769,0.9062569158554077
model_2031,c_3,c_7,c_4,c_4,0.6708,0.9786352191925048
model_2032,c_8,c_9,c_1,c_5,0.7481,0.768112869644165
model_2033,c_1,c_6,c_4,c_8,0.7427,0.8224829999923706
model_2034,c_2,c_5,c_5,c_7,0.7198,0.8222274321556091
model_2035,c_12,m_3,c_11,c_5,0.778,0.6720476925849914
model_2036,c_6,c_6,s,-,0.7215,0.8503267924308777
model_2037,m_3,c_7,c_12,c_5,0.7045,0.8681744548797607
model_2038,c_6,c_9,c_11,c_8,0.7487,0.7787921052932739
model_2039,m_3,c_2,c_1,c_10,0.6857,1.0123296763420104
model_2040,c_1,c_1,c_6,c_7,0.6963,0.9306928175926209
model_2041,c_12,c_1,c_11,c_2,0.7429,0.7739243901252747
model_2042,c_11,c_10,m_1,c_1,0.7302,0.8009351631164551
model_2043,m_2,c_9,m_2,c_7,0.7179,0.8526341682434082
model_2044,c_7,c_5,c_11,c_1,0.7236,0.8438391684532166
model_2045,c_9,m_3,m_1,m_1,0.6984,0.8625837483406067
model_2046,c_10,c_3,c_11,c_7,0.7167,0.8479822761535645
model_2047,m_2,c_6,c_4,c_5,0.7207,0.8704000373840332
model_2048,c_11,m_1,c_9,c_3,0.7908,0.6514748561382294
model_2049,c_7,c_6,c_11,c_8,0.7435,0.7630189577102661
model_2050,c_3,c_6,c_7,c_7,0.7364,0.7914828366279602
model_2051,c_5,m_2,c_7,c_1,0.7157,0.8426626663208008
model_2052,c_11,c_7,m_3,c_5,0.7259,0.7883307801246643
model_2053,c_7,c_7,c_11,m_2,0.713,0.8769320754051209
model_2054,c_1,c_2,m_3,m_2,0.7024,0.8715403478622437
model_2055,c_1,c_12,c_11,c_6,0.7378,0.8303494092941284
model_2056,c_12,c_3,s,-,0.7336,0.797409969329834
model_2057,c_1,c_12,c_4,c_6,0.7304,0.7934928616523743
model_2058,c_7,c_4,c_12,c_6,0.7411,0.7618535158157349
model_2059,c_3,m_3,c_10,m_2,0.7032,0.861171107006073
model_2060,c_1,c_8,c_8,c_4,0.701,0.8689997710227967
model_2061,c_8,m_1,c_3,c_7,0.7307,0.7985924092292785
model_2062,c_7,m_1,c_11,c_3,0.7521,0.7320304853439331
model_2063,c_4,c_1,m_1,c_4,0.7106,0.8532493056297302
model_2064,m_1,c_6,m_3,m_1,0.6247,1.065912931060791
model_2065,c_3,c_6,c_11,c_10,0.7382,0.7842732943534851
model_2066,c_8,c_1,c_1,c_4,0.6996,0.8842434691429139
model_2067,c_3,c_3,m_1,c_5,0.7353,0.8101302941322327
model_2068,c_4,m_3,c_11,c_7,0.7496,0.7331889625549316
model_2069,c_4,c_6,c_2,m_2,0.7077,0.8299498511314392
model_2070,c_4,c_6,c_1,m_3,0.7344,0.7825753331184387
model_2071,c_4,c_7,c_11,c_10,0.741,0.7863280035018921
model_2072,m_3,m_2,c_3,c_5,0.6134,1.0956550113677979
model_2073,c_8,m_3,m_1,c_5,0.6866,0.8872000068664551
model_2074,c_5,c_1,c_5,c_11,0.7188,0.8416743732452393
model_2075,c_9,c_6,c_10,c_12,0.75,0.7586663649559021
model_2076,m_3,c_11,c_7,c_2,0.6821,0.99255428981781
model_2077,c_12,c_6,c_11,c_4,0.7296,0.8407747808456421
model_2078,m_2,c_8,c_3,m_2,0.7245,0.8507003279685974
model_2079,c_2,c_6,c_7,c_6,0.7169,0.859153905582428
model_2080,c_6,c_11,c_5,c_2,0.7273,0.8019520457267761
model_2081,c_12,c_5,c_2,m_2,0.7241,0.8308161551475525
model_2082,c_8,c_5,m_1,c_7,0.7098,0.852092636013031
model_2083,c_5,m_2,c_8,c_12,0.764,0.7367186473369598
model_2084,c_5,c_7,m_2,s,0.6927,0.9132799412727356
model_2085,c_5,s,-,-,0.6898,0.910868219280243
model_2086,c_3,c_12,c_2,m_3,0.7196,0.8041125814437866
model_2087,c_2,c_6,c_7,c_12,0.6856,0.9140647936820984
model_2088,c_5,m_2,c_9,c_6,0.7746,0.6856710471153259
model_2089,c_11,c_10,c_3,c_7,0.7509,0.7412279255867005
model_2090,c_5,c_1,c_11,c_7,0.697,0.9211381561279297
model_2091,c_2,c_6,c_6,c_9,0.7403,0.7821061162948608
model_2092,c_11,c_1,m_3,c_1,0.7353,0.7718316125869751
model_2093,c_8,c_8,c_9,c_10,0.7332,0.8025057044982911
model_2094,m_2,c_6,c_5,s,0.726,0.8136270451545715
model_2095,c_12,c_12,c_4,c_1,0.7462,0.7522943524360657
model_2096,c_2,c_4,c_11,c_7,0.7017,0.8715973993301391
model_2097,c_5,m_3,c_11,c_6,0.7607,0.7339773006439209
model_2098,m_2,c_6,m_3,c_12,0.7276,0.8269017681121826
model_2099,c_2,c_7,c_7,m_1,0.6668,0.9520265086174011
model_2100,c_7,c_2,m_3,s,0.7052,0.9032413301467895
model_2101,c_9,c_6,c_8,c_7,0.7247,0.8699801151275635
model_2102,c_12,c_5,c_6,c_1,0.7241,0.8220308536529541
model_2103,c_7,c_11,c_2,c_6,0.7613,0.7484415191650391
model_2104,c_9,c_6,c_5,c_11,0.7411,0.7618858200073242
model_2105,c_5,c_4,c_3,c_9,0.7442,0.777939750957489
model_2106,c_5,c_5,c_11,c_9,0.7386,0.8074318171501159
model_2107,c_5,m_2,c_1,m_3,0.6796,0.9068475018501282
model_2108,c_8,c_6,c_1,c_3,0.7336,0.8247960766792297
model_2109,c_7,c_6,m_1,c_10,0.7147,0.85436082239151
model_2110,m_1,c_9,m_2,c_9,0.7212,0.842367513370514
model_2111,c_12,c_8,c_10,c_9,0.746,0.7784812814712524
model_2112,c_7,c_6,c_8,c_11,0.7228,0.8169976452827453
model_2113,c_1,c_6,c_10,m_3,0.7248,0.805909794330597
model_2114,c_10,c_6,c_4,c_4,0.7196,0.844729296875
model_2115,c_3,c_8,m_2,c_4,0.7063,0.8577281744003296
model_2116,c_7,m_3,c_11,c_2,0.7478,0.7781431594848632
model_2117,c_9,m_3,m_2,c_12,0.7137,0.8416404396057129
model_2118,c_12,c_1,c_4,c_4,0.7238,0.8185370717048644
model_2119,c_4,c_3,c_6,m_3,0.745,0.7544767496109008
model_2120,m_1,c_9,c_5,c_10,0.6625,0.9859353943824768
model_2121,m_1,m_1,c_9,c_11,0.6906,0.9069668858528137
model_2122,c_5,c_5,m_3,c_9,0.7607,0.7069005190849305
model_2123,c_7,m_1,c_8,c_8,0.7373,0.7812925251960754
model_2124,m_2,c_6,c_1,c_9,0.7019,0.945085751247406
model_2125,c_6,c_5,c_5,c_7,0.7288,0.8088911459922791
model_2126,c_1,c_3,c_6,c_5,0.7212,0.8179721543312073
model_2127,c_4,c_4,c_11,m_3,0.7278,0.7935498707771301
model_2128,c_1,c_11,c_3,c_10,0.7165,0.9292226448059082
model_2129,c_9,c_1,c_9,c_11,0.7393,0.7926047201156616
model_2130,c_1,c_7,c_12,m_3,0.7201,0.8513308645248413
model_2131,c_12,c_3,m_2,s,0.7181,0.8532099865913391
model_2132,c_7,c_4,c_11,c_6,0.7299,0.8561794479846955
model_2133,c_3,m_3,c_12,m_2,0.7417,0.7520744798660278
model_2134,c_7,c_6,c_11,c_9,0.7429,0.752958115196228
model_2135,c_9,c_4,c_7,c_3,0.7433,0.7643395396232605
model_2136,c_11,c_7,c_11,m_3,0.7137,0.8468946571350098
model_2137,c_11,m_2,c_11,c_1,0.7412,0.7473712843894958
model_2138,c_12,c_6,c_9,c_10,0.7441,0.79198083319664
model_2139,c_4,c_11,c_5,c_12,0.739,0.7855715643882751
model_2140,c_7,c_6,c_8,c_9,0.7443,0.8237880375862121
model_2141,c_11,m_3,c_11,c_12,0.7884,0.6525064031124115
model_2142,c_1,m_2,c_5,c_7,0.7471,0.7630720710754395
model_2143,c_8,m_1,c_9,m_3,0.7352,0.7889467108726501
model_2144,c_3,c_6,c_2,c_2,0.7103,0.854245255279541
model_2145,c_8,c_8,m_3,c_6,0.7758,0.6863885304450988
model_2146,c_7,c_3,c_1,c_4,0.7143,0.853582516002655
model_2147,c_12,m_2,c_5,c_9,0.7409,0.7684611315727234
model_2148,c_9,c_8,c_12,c_9,0.7564,0.7471158899784088
model_2149,c_7,c_1,c_4,c_1,0.7077,0.8487255460739136
model_2150,c_2,c_5,c_6,c_7,0.7348,0.8095882093429565
model_2151,c_1,c_10,m_2,c_5,0.6968,0.9212278266906738
model_2152,c_2,c_12,m_1,c_1,0.7037,0.8640471357345582
model_2153,c_2,c_7,m_2,c_8,0.7363,0.7713997431755066
model_2154,m_3,c_4,m_2,c_12,0.6864,0.9285634016990661
model_2155,c_1,c_6,c_6,c_9,0.7347,0.7826320190429688
model_2156,c_3,m_1,c_6,c_5,0.7427,0.7917243242740631
model_2157,c_7,c_2,c_11,c_9,0.7537,0.7386359005928039
model_2158,c_2,c_8,c_11,c_8,0.7431,0.7845520569801331
model_2159,c_8,c_7,c_12,m_2,0.7171,0.82243180809021
model_2160,m_3,m_1,c_11,c_10,0.6544,1.0089251665115357
model_2161,c_7,m_2,c_5,c_9,0.7042,0.9121211076736451
model_2162,c_5,c_7,c_1,c_9,0.6985,0.8851248207092285
model_2163,c_4,c_11,m_2,c_10,0.7085,0.8528647937774658
model_2164,c_2,c_6,c_2,c_1,0.7241,0.8044077198982239
model_2165,c_6,c_9,c_4,c_3,0.749,0.7687276532173156
model_2166,c_2,c_6,c_11,c_8,0.7236,0.8097090789794922
model_2167,c_11,c_6,c_3,c_9,0.7489,0.8118144773960113
model_2168,c_2,m_3,c_6,c_11,0.7625,0.725932460975647
model_2169,m_2,m_1,c_12,m_3,0.6456,1.020926648902893
model_2170,m_1,m_3,c_6,c_10,0.6523,1.0022183757781982
model_2171,c_6,c_8,c_10,c_11,0.7158,0.8285203676223755
model_2172,m_3,c_8,m_2,m_1,0.6227,1.0842998224258422
model_2173,c_5,m_3,m_3,c_12,0.7225,0.8512114791870117
model_2174,c_9,c_6,s,-,0.7202,0.8528479659080506
model_2175,c_9,c_6,m_1,c_12,0.7204,0.8069230038642883
model_2176,c_11,c_6,c_9,c_11,0.7346,0.8017922911643982
model_2177,m_3,c_10,s,-,0.6586,0.9790271417617797
model_2178,m_2,m_1,c_10,c_2,0.6908,0.8841856063842773
model_2179,c_3,c_6,c_12,c_7,0.7082,0.8533905624389648
model_2180,c_11,c_7,c_3,c_9,0.766,0.7548837170600892
model_2181,c_8,c_4,c_12,c_2,0.7325,0.81666762342453
model_2182,c_3,m_2,c_9,m_2,0.7382,0.7649231850624084
model_2183,c_2,m_3,c_10,c_12,0.7586,0.7410275077819825
model_2184,c_11,c_12,c_6,c_5,0.742,0.770208429813385
model_2185,c_4,c_11,c_11,c_3,0.7476,0.7586761131286621
model_2186,c_2,c_12,c_11,s,0.7246,0.811954200553894
model_2187,c_2,c_9,c_7,m_2,0.7237,0.832102940750122
model_2188,c_2,m_3,c_4,c_6,0.7358,0.7903895617485046
model_2189,c_4,c_8,c_11,c_11,0.7405,0.8355566742897034
model_2190,c_2,c_12,c_3,c_9,0.7465,0.7590245006561279
model_2191,c_2,c_9,c_11,m_3,0.7393,0.7839394874572754
model_2192,c_9,m_3,c_6,c_3,0.7704,0.7090903649806977
model_2193,c_12,m_2,c_9,c_9,0.7517,0.7713034170627594
model_2194,c_7,c_12,c_9,c_9,0.7671,0.7562826180458069
model_2195,c_3,m_3,c_10,c_9,0.7659,0.7372457319736481
model_2196,c_6,c_11,c_3,c_9,0.716,0.8513206923484802
model_2197,c_1,c_2,c_7,m_3,0.7337,0.7904890804290772
model_2198,c_12,c_10,c_7,m_2,0.7342,0.7809630628585815
model_2199,c_4,m_2,c_2,m_3,0.7218,0.8141153432846069
model_2200,c_11,c_2,c_9,c_3,0.7464,0.7774006629943848
model_2201,m_3,c_6,c_11,m_3,0.7,0.8788063704490662
model_2202,c_2,m_2,c_1,m_3,0.6857,0.8979256444931031
model_2203,m_2,c_6,c_11,c_8,0.7293,0.8626297410964966
model_2204,m_1,c_9,c_2,s,0.6851,0.9270139565467834
model_2205,c_2,c_4,c_9,c_9,0.7391,0.7652261781692505
model_2206,c_4,c_8,c_11,c_1,0.7445,0.7813622414588928
model_2207,c_2,c_1,c_5,c_1,0.6958,0.8885032764434815
model_2208,c_5,c_5,m_2,s,0.7078,0.8467224181175232
model_2209,m_3,c_7,c_8,c_8,0.7055,0.9052307563781739
model_2210,c_2,c_3,m_2,m_1,0.7071,0.8462498166084289
model_2211,c_2,c_6,c_11,c_12,0.7448,0.7744200604438781
model_2212,m_3,m_1,c_9,c_4,0.6261,1.0455627618789674
model_2213,c_9,c_1,m_1,c_2,0.7245,0.8466786081314087
model_2214,c_6,m_3,m_3,c_6,0.6959,0.8676870130538941
model_2215,c_10,c_12,c_10,m_3,0.7662,0.7151555357933045
model_2216,m_3,m_1,c_7,c_9,0.6523,1.003875461959839
model_2217,m_2,c_5,c_10,m_1,0.665,0.9812319363594055
model_2218,m_3,m_2,c_1,c_4,0.5956,1.1480939731597901
model_2219,c_1,c_1,c_6,c_9,0.7237,0.8382454375267029
model_2220,c_1,c_10,m_2,c_9,0.7689,0.7279724804878235
model_2221,m_2,m_3,c_11,c_1,0.5845,1.1581711469650269
model_2222,c_11,c_8,c_3,c_9,0.7567,0.7379063021659851
model_2223,c_7,c_1,c_9,c_9,0.7178,0.8552014739990235
model_2224,c_5,c_4,c_11,m_3,0.7233,0.787832786655426
model_2225,c_8,c_2,c_11,c_2,0.7284,0.8074853323936463
model_2226,c_4,c_1,c_3,c_7,0.6767,0.9563882424354553
model_2227,c_2,c_1,c_10,c_11,0.7159,0.8350293585777283
model_2228,c_8,m_1,c_11,c_9,0.7623,0.7853596998214721
model_2229,c_2,c_5,c_11,s,0.7051,0.8553806507110596
model_2230,c_2,c_1,c_11,c_7,0.6472,1.096493400287628
