
episode_1875
c_1,c_2,c_3,c_4,c_5,c_6,c_7,c_8,c_9,c_10,c_11,c_12,m_1,m_2,m_3,s
0.05666,0.046263,0.044287,0.042985,0.040778,0.044022,0.042518,0.033545,0.040007,0.043489,0.035512,0.039162,0.013412,0.014577,0.012249,0.005102
0.104178,0.10626,0.102616,0.091661,0.091975,0.114937,0.12307,0.102276,0.109768,0.099944,0.105094,0.100039,0.099218,0.101628,0.105699,0.03708
0.248731,0.225457,0.268051,0.253581,0.243043,0.254055,0.263934,0.253877,0.224881,0.248019,0.283286,0.228018,0.219992,0.240401,0.226853,0.098755
0.489922,0.449317,0.457765,0.461914,0.442709,0.487843,0.462894,0.460546,0.523085,0.455928,0.48463,0.461518,0.457216,0.496342,0.491978,0.108606

episode_1876
c_1,c_2,c_3,c_4,c_5,c_6,c_7,c_8,c_9,c_10,c_11,c_12,m_1,m_2,m_3,s
0.05666,0.046263,0.044287,0.042985,0.040778,0.044022,0.042518,0.033545,0.040838,0.043489,0.035512,0.039162,0.013412,0.014577,0.012249,0.005102
0.104178,0.10626,0.102616,0.091661,0.093888,0.114937,0.12307,0.102276,0.109768,0.099944,0.105094,0.100039,0.099218,0.101628,0.105699,0.03708
0.248731,0.225457,0.270601,0.253581,0.243043,0.254055,0.263934,0.253877,0.224881,0.248019,0.283286,0.228018,0.219992,0.240401,0.226853,0.098755
0.489922,0.449317,0.457765,0.461914,0.442709,0.487843,0.465518,0.460546,0.523085,0.455928,0.48463,0.461518,0.457216,0.496342,0.491978,0.108606

episode_1877
c_1,c_2,c_3,c_4,c_5,c_6,c_7,c_8,c_9,c_10,c_11,c_12,m_1,m_2,m_3,s
0.05666,0.047031,0.044287,0.042985,0.040778,0.044022,0.042518,0.033545,0.040838,0.043489,0.035512,0.039162,0.013412,0.014577,0.012249,0.005102
0.104178,0.10626,0.102616,0.091661,0.093888,0.114937,0.12307,0.102276,0.109768,0.099944,0.105094,0.101871,0.099218,0.101628,0.105699,0.03708
0.248731,0.225457,0.270601,0.253581,0.245843,0.254055,0.263934,0.253877,0.224881,0.248019,0.283286,0.228018,0.219992,0.240401,0.226853,0.098755
0.489922,0.449317,0.457765,0.461914,0.442709,0.487843,0.465518,0.460546,0.525165,0.455928,0.48463,0.461518,0.457216,0.496342,0.491978,0.108606

episode_1878
c_1,c_2,c_3,c_4,c_5,c_6,c_7,c_8,c_9,c_10,c_11,c_12,m_1,m_2,m_3,s
0.057324,0.047031,0.044287,0.042985,0.040778,0.044022,0.042518,0.033545,0.040838,0.043489,0.035512,0.039162,0.013412,0.014577,0.012249,0.005102
0.104178,0.10626,0.102616,0.091661,0.093888,0.114937,0.12307,0.102276,0.109768,0.099944,0.106876,0.101871,0.099218,0.101628,0.105699,0.03708
0.248731,0.225457,0.270601,0.253581,0.245843,0.254055,0.263934,0.253877,0.224881,0.248019,0.283286,0.228018,0.223044,0.240401,0.226853,0.098755
0.489922,0.449317,0.457765,0.461914,0.442709,0.487843,0.465518,0.460546,0.525165,0.455928,0.48463,0.464511,0.457216,0.496342,0.491978,0.108606

episode_1879
c_1,c_2,c_3,c_4,c_5,c_6,c_7,c_8,c_9,c_10,c_11,c_12,m_1,m_2,m_3,s
0.057324,0.047031,0.044287,0.042985,0.040778,0.044022,0.042518,0.03444,0.040838,0.043489,0.035512,0.039162,0.013412,0.014577,0.012249,0.005102
0.105969,0.10626,0.102616,0.091661,0.093888,0.114937,0.12307,0.102276,0.109768,0.099944,0.106876,0.101871,0.099218,0.101628,0.105699,0.03708
0.248731,0.225457,0.270601,0.253581,0.245843,0.254055,0.263934,0.253877,0.227884,0.248019,0.283286,0.228018,0.223044,0.240401,0.226853,0.098755
0.489922,0.449317,0.457765,0.461914,0.442709,0.487843,0.467943,0.460546,0.525165,0.455928,0.48463,0.464511,0.457216,0.496342,0.491978,0.108606

episode_1880
c_1,c_2,c_3,c_4,c_5,c_6,c_7,c_8,c_9,c_10,c_11,c_12,m_1,m_2,m_3,s
0.057324,0.047791,0.044287,0.042985,0.040778,0.044022,0.042518,0.03444,0.040838,0.043489,0.035512,0.039162,0.013412,0.014577,0.012249,0.005102
0.105969,0.10626,0.102616,0.091661,0.093888,0.114937,0.12307,0.102276,0.109768,0.099944,0.106876,0.101871,0.099218,0.103445,0.105699,0.03708
0.248731,0.225457,0.270601,0.253581,0.245843,0.254055,0.263934,0.253877,0.227884,0.248019,0.285705,0.228018,0.223044,0.240401,0.226853,0.098755
0.489922,0.452044,0.457765,0.461914,0.442709,0.487843,0.467943,0.460546,0.525165,0.455928,0.48463,0.464511,0.457216,0.496342,0.491978,0.108606

episode_1881
c_1,c_2,c_3,c_4,c_5,c_6,c_7,c_8,c_9,c_10,c_11,c_12,m_1,m_2,m_3,s
0.057981,0.047791,0.044287,0.042985,0.040778,0.044022,0.042518,0.03444,0.040838,0.043489,0.035512,0.039162,0.013412,0.014577,0.012249,0.005102
0.105969,0.10626,0.104447,0.091661,0.093888,0.114937,0.12307,0.102276,0.109768,0.099944,0.106876,0.101871,0.099218,0.103445,0.105699,0.03708
0.248731,0.225457,0.270601,0.253581,0.245843,0.254055,0.263934,0.253877,0.227884,0.248019,0.285705,0.228018,0.223044,0.240401,0.226853,0.099115
0.489922,0.452044,0.457765,0.461914,0.442709,0.487843,0.467943,0.460546,0.525165,0.455928,0.48463,0.464511,0.457216,0.496342,0.491978,0.108606

episode_1882
c_1,c_2,c_3,c_4,c_5,c_6,c_7,c_8,c_9,c_10,c_11,c_12,m_1,m_2,m_3,s
0.057981,0.047791,0.044287,0.042985,0.040778,0.044022,0.042518,0.03444,0.040838,0.044285,0.035512,0.039162,0.013412,0.014577,0.012249,0.005102
0.105969,0.10626,0.104447,0.091661,0.093888,0.114937,0.12307,0.102276,0.111527,0.099944,0.106876,0.101871,0.099218,0.103445,0.105699,0.03708
0.248731,0.228454,0.270601,0.253581,0.245843,0.254055,0.263934,0.253877,0.227884,0.248019,0.285705,0.228018,0.223044,0.240401,0.226853,0.099115
0.489922,0.452044,0.457765,0.461914,0.442709,0.487843,0.467943,0.460546,0.525165,0.458802,0.48463,0.464511,0.457216,0.496342,0.491978,0.108606

episode_1883
c_1,c_2,c_3,c_4,c_5,c_6,c_7,c_8,c_9,c_10,c_11,c_12,m_1,m_2,m_3,s
0.057981,0.048544,0.044287,0.042985,0.040778,0.044022,0.042518,0.03444,0.040838,0.044285,0.035512,0.039162,0.013412,0.014577,0.012249,0.005102
0.105969,0.10626,0.104447,0.091661,0.093888,0.114937,0.12307,0.102276,0.111527,0.099944,0.106876,0.101871,0.099218,0.105268,0.105699,0.03708
0.248731,0.228454,0.270601,0.253581,0.245843,0.254055,0.263934,0.25659,0.227884,0.248019,0.285705,0.228018,0.223044,0.240401,0.226853,0.099115
0.489922,0.452044,0.457765,0.464617,0.442709,0.487843,0.467943,0.460546,0.525165,0.458802,0.48463,0.464511,0.457216,0.496342,0.491978,0.108606

episode_1884
c_1,c_2,c_3,c_4,c_5,c_6,c_7,c_8,c_9,c_10,c_11,c_12,m_1,m_2,m_3,s
0.058632,0.048544,0.044287,0.042985,0.040778,0.044022,0.042518,0.03444,0.040838,0.044285,0.035512,0.039162,0.013412,0.014577,0.012249,0.005102
0.105969,0.10626,0.104447,0.091661,0.095806,0.114937,0.12307,0.102276,0.111527,0.099944,0.106876,0.101871,0.099218,0.105268,0.105699,0.03708
0.248731,0.228454,0.270601,0.253581,0.245843,0.254055,0.263934,0.25659,0.230857,0.248019,0.285705,0.228018,0.223044,0.240401,0.226853,0.099115
0.489922,0.452044,0.457765,0.464617,0.442709,0.487843,0.467943,0.460546,0.527044,0.458802,0.48463,0.464511,0.457216,0.496342,0.491978,0.108606

episode_1885
c_1,c_2,c_3,c_4,c_5,c_6,c_7,c_8,c_9,c_10,c_11,c_12,m_1,m_2,m_3,s
0.058632,0.048544,0.044287,0.042985,0.040778,0.044022,0.042518,0.03444,0.04166,0.044285,0.035512,0.039162,0.013412,0.014577,0.012249,0.005102
0.105969,0.10626,0.10626,0.091661,0.095806,0.114937,0.12307,0.102276,0.111527,0.099944,0.106876,0.101871,0.099218,0.105268,0.105699,0.03708
0.248731,0.228454,0.270601,0.253581,0.245843,0.254055,0.266565,0.25659,0.230857,0.248019,0.285705,0.228018,0.223044,0.240401,0.226853,0.099115
0.489922,0.452044,0.457765,0.464617,0.442709,0.487843,0.467943,0.460546,0.529137,0.458802,0.48463,0.464511,0.457216,0.496342,0.491978,0.108606

episode_1886
c_1,c_2,c_3,c_4,c_5,c_6,c_7,c_8,c_9,c_10,c_11,c_12,m_1,m_2,m_3,s
0.058632,0.048544,0.044287,0.042985,0.040778,0.044022,0.042518,0.03444,0.04166,0.044285,0.035512,0.039162,0.014509,0.014577,0.012249,0.005102
0.107766,0.10626,0.10626,0.091661,0.095806,0.114937,0.12307,0.102276,0.111527,0.099944,0.106876,0.101871,0.099218,0.105268,0.105699,0.03708
0.248731,0.228454,0.270601,0.253581,0.245843,0.254055,0.266565,0.25659,0.230857,0.248019,0.288139,0.228018,0.223044,0.240401,0.226853,0.099115
0.491853,0.452044,0.457765,0.464617,0.442709,0.487843,0.467943,0.460546,0.529137,0.458802,0.48463,0.464511,0.457216,0.496342,0.491978,0.108606

episode_1887
c_1,c_2,c_3,c_4,c_5,c_6,c_7,c_8,c_9,c_10,c_11,c_12,m_1,m_2,m_3,s
0.058632,0.048544,0.044287,0.042985,0.040778,0.044022,0.042518,0.03444,0.04166,0.044285,0.035512,0.039162,0.014509,0.014577,0.012249,0.006346
0.107766,0.10626,0.10626,0.091661,0.095806,0.114937,0.12307,0.102276,0.111527,0.099944,0.106876,0.101871,0.099218,0.105268,0.105699,0.03708
0.248731,0.228454,0.270601,0.253581,0.245843,0.254055,0.266565,0.25659,0.230857,0.248019,0.288139,0.228018,0.223044,0.240401,0.226853,0.099115
0.491853,0.452044,0.457765,0.464617,0.442709,0.487843,0.467943,0.460546,0.529137,0.458802,0.48463,0.464511,0.457216,0.496342,0.491978,0.108606

episode_1888
c_1,c_2,c_3,c_4,c_5,c_6,c_7,c_8,c_9,c_10,c_11,c_12,m_1,m_2,m_3,s
0.058632,0.048544,0.044287,0.042985,0.040778,0.044022,0.042518,0.03444,0.04166,0.045073,0.035512,0.039162,0.014509,0.014577,0.012249,0.006346
0.107766,0.10626,0.10626,0.091661,0.095806,0.114937,0.12307,0.102276,0.111527,0.099944,0.106876,0.103734,0.099218,0.105268,0.105699,0.03708
0.248731,0.228454,0.270601,0.253581,0.245843,0.256806,0.266565,0.25659,0.230857,0.248019,0.288139,0.228018,0.223044,0.240401,0.226853,0.099115
0.491853,0.452044,0.457765,0.464617,0.442709,0.490528,0.467943,0.460546,0.529137,0.458802,0.48463,0.464511,0.457216,0.496342,0.491978,0.108606

episode_1889
c_1,c_2,c_3,c_4,c_5,c_6,c_7,c_8,c_9,c_10,c_11,c_12,m_1,m_2,m_3,s
0.059276,0.048544,0.044287,0.042985,0.040778,0.044022,0.042518,0.03444,0.04166,0.045073,0.035512,0.039162,0.014509,0.014577,0.012249,0.006346
0.107766,0.10626,0.10626,0.091661,0.095806,0.114937,0.124721,0.102276,0.111527,0.099944,0.106876,0.103734,0.099218,0.105268,0.105699,0.03708
0.248731,0.228454,0.270601,0.253581,0.245843,0.256806,0.266565,0.25659,0.230857,0.248019,0.288139,0.228018,0.223044,0.243288,0.226853,0.099115
0.491853,0.452044,0.457765,0.464617,0.442709,0.490528,0.467943,0.460546,0.5312,0.458802,0.48463,0.464511,0.457216,0.496342,0.491978,0.108606

episode_1890
c_1,c_2,c_3,c_4,c_5,c_6,c_7,c_8,c_9,c_10,c_11,c_12,m_1,m_2,m_3,s
0.059276,0.048544,0.044287,0.042985,0.040778,0.044022,0.04334,0.03444,0.04166,0.045073,0.035512,0.039162,0.014509,0.014577,0.012249,0.006346
0.107766,0.10626,0.10626,0.091661,0.095806,0.114937,0.126355,0.102276,0.111527,0.099944,0.106876,0.103734,0.099218,0.105268,0.105699,0.03708
0.248731,0.231481,0.270601,0.253581,0.245843,0.256806,0.266565,0.25659,0.230857,0.248019,0.288139,0.228018,0.223044,0.243288,0.226853,0.099115
0.491853,0.452044,0.457765,0.464617,0.442709,0.490528,0.467943,0.460546,0.5312,0.458802,0.48463,0.464511,0.457216,0.498505,0.491978,0.108606

episode_1891
c_1,c_2,c_3,c_4,c_5,c_6,c_7,c_8,c_9,c_10,c_11,c_12,m_1,m_2,m_3,s
0.059276,0.048544,0.044287,0.042985,0.040778,0.044022,0.04334,0.03444,0.04166,0.045073,0.035512,0.040034,0.014509,0.014577,0.012249,0.006346
0.107766,0.10626,0.10626,0.091661,0.095806,0.114937,0.127973,0.102276,0.111527,0.099944,0.106876,0.103734,0.099218,0.105268,0.105699,0.03708
0.251556,0.231481,0.270601,0.253581,0.245843,0.256806,0.266565,0.25659,0.230857,0.248019,0.288139,0.228018,0.223044,0.243288,0.226853,0.099115
0.491853,0.452044,0.457765,0.464617,0.442709,0.490528,0.467943,0.462882,0.5312,0.458802,0.48463,0.464511,0.457216,0.498505,0.491978,0.108606

episode_1892
c_1,c_2,c_3,c_4,c_5,c_6,c_7,c_8,c_9,c_10,c_11,c_12,m_1,m_2,m_3,s
0.059276,0.048544,0.044287,0.042985,0.040778,0.044022,0.04334,0.03444,0.04166,0.045902,0.035512,0.040034,0.014509,0.014577,0.012249,0.006346
0.107766,0.10626,0.10626,0.091661,0.095806,0.114937,0.127973,0.102276,0.111527,0.099944,0.106876,0.103734,0.101107,0.105268,0.105699,0.03708
0.251556,0.231481,0.270601,0.253581,0.248697,0.256806,0.266565,0.25659,0.230857,0.248019,0.288139,0.228018,0.223044,0.243288,0.226853,0.099115
0.491853,0.452044,0.457765,0.464617,0.442709,0.490528,0.467943,0.462882,0.533659,0.458802,0.48463,0.464511,0.457216,0.498505,0.491978,0.108606

episode_1893
c_1,c_2,c_3,c_4,c_5,c_6,c_7,c_8,c_9,c_10,c_11,c_12,m_1,m_2,m_3,s
0.059276,0.048544,0.044287,0.042985,0.040778,0.044022,0.04334,0.03444,0.04166,0.045902,0.035512,0.040913,0.014509,0.014577,0.012249,0.006346
0.107766,0.10626,0.10626,0.091661,0.095806,0.114937,0.127973,0.102276,0.111527,0.099944,0.106876,0.103734,0.101107,0.105268,0.107523,0.03708
0.251556,0.231481,0.270601,0.253581,0.251547,0.256806,0.266565,0.25659,0.230857,0.248019,0.288139,0.228018,0.223044,0.243288,0.226853,0.099115
0.491853,0.452044,0.457765,0.464617,0.442709,0.490528,0.467943,0.462882,0.536073,0.458802,0.48463,0.464511,0.457216,0.498505,0.491978,0.108606

episode_1894
c_1,c_2,c_3,c_4,c_5,c_6,c_7,c_8,c_9,c_10,c_11,c_12,m_1,m_2,m_3,s
0.059276,0.048544,0.044287,0.042985,0.040778,0.044022,0.04334,0.03444,0.04166,0.045902,0.035512,0.040913,0.015644,0.014577,0.012249,0.006346
0.107766,0.10626,0.10626,0.091661,0.095806,0.116669,0.127973,0.102276,0.111527,0.099944,0.106876,0.103734,0.101107,0.105268,0.107523,0.03708
0.251556,0.231481,0.270601,0.253581,0.251547,0.256806,0.266565,0.25659,0.230857,0.248019,0.290618,0.228018,0.223044,0.243288,0.226853,0.099115
0.491853,0.452044,0.457765,0.464617,0.442709,0.490528,0.467943,0.462882,0.536073,0.458802,0.486972,0.464511,0.457216,0.498505,0.491978,0.108606

episode_1895
c_1,c_2,c_3,c_4,c_5,c_6,c_7,c_8,c_9,c_10,c_11,c_12,m_1,m_2,m_3,s
0.059276,0.048544,0.044287,0.042985,0.040778,0.044022,0.044186,0.03444,0.04166,0.045902,0.035512,0.040913,0.015644,0.014577,0.012249,0.006346
0.107766,0.10626,0.10626,0.093651,0.095806,0.116669,0.127973,0.102276,0.111527,0.099944,0.106876,0.103734,0.101107,0.105268,0.107523,0.03708
0.251556,0.234527,0.270601,0.253581,0.251547,0.256806,0.266565,0.25659,0.230857,0.248019,0.290618,0.228018,0.223044,0.243288,0.226853,0.099115
0.491853,0.452044,0.457765,0.464617,0.442709,0.490528,0.467943,0.465535,0.536073,0.458802,0.486972,0.464511,0.457216,0.498505,0.491978,0.108606

episode_1896
c_1,c_2,c_3,c_4,c_5,c_6,c_7,c_8,c_9,c_10,c_11,c_12,m_1,m_2,m_3,s
0.059963,0.048544,0.044287,0.042985,0.040778,0.044022,0.044186,0.03444,0.04166,0.045902,0.035512,0.040913,0.015644,0.014577,0.012249,0.006346
0.107766,0.108104,0.10626,0.093651,0.095806,0.116669,0.127973,0.102276,0.111527,0.099944,0.106876,0.103734,0.101107,0.105268,0.107523,0.03708
0.251556,0.234527,0.270601,0.253581,0.251547,0.256806,0.266565,0.25659,0.230857,0.248019,0.293073,0.228018,0.223044,0.243288,0.226853,0.099115
0.491853,0.452044,0.460469,0.464617,0.442709,0.490528,0.467943,0.465535,0.536073,0.458802,0.486972,0.464511,0.457216,0.498505,0.491978,0.108606

episode_1897
c_1,c_2,c_3,c_4,c_5,c_6,c_7,c_8,c_9,c_10,c_11,c_12,m_1,m_2,m_3,s
0.059963,0.048544,0.044287,0.042985,0.040778,0.044022,0.044186,0.03444,0.04166,0.045902,0.035512,0.040913,0.015644,0.015711,0.012249,0.006346
0.107766,0.108104,0.108128,0.093651,0.095806,0.116669,0.127973,0.102276,0.111527,0.099944,0.106876,0.103734,0.101107,0.105268,0.107523,0.03708
0.251556,0.234527,0.270601,0.253581,0.251547,0.256806,0.266565,0.25659,0.230857,0.248019,0.295503,0.228018,0.223044,0.243288,0.226853,0.099115
0.491853,0.452044,0.460469,0.464617,0.445048,0.490528,0.467943,0.465535,0.536073,0.458802,0.486972,0.464511,0.457216,0.498505,0.491978,0.108606

episode_1898
c_1,c_2,c_3,c_4,c_5,c_6,c_7,c_8,c_9,c_10,c_11,c_12,m_1,m_2,m_3,s
0.059963,0.048544,0.044287,0.043835,0.040778,0.044022,0.044186,0.03444,0.04166,0.045902,0.035512,0.040913,0.015644,0.015711,0.012249,0.006346
0.107766,0.108104,0.108128,0.093651,0.095806,0.116669,0.129648,0.102276,0.111527,0.099944,0.106876,0.103734,0.101107,0.105268,0.107523,0.03708
0.251556,0.234527,0.270601,0.253581,0.251547,0.256806,0.266565,0.25659,0.230857,0.248019,0.297909,0.228018,0.223044,0.243288,0.226853,0.099115
0.491853,0.452044,0.460469,0.464617,0.445048,0.490528,0.467943,0.465535,0.536073,0.458802,0.486972,0.464511,0.457216,0.498505,0.491978,0.108917

episode_1899
c_1,c_2,c_3,c_4,c_5,c_6,c_7,c_8,c_9,c_10,c_11,c_12,m_1,m_2,m_3,s
0.059963,0.048544,0.044287,0.043835,0.040778,0.044022,0.044186,0.03444,0.04166,0.045902,0.035512,0.040913,0.016784,0.015711,0.012249,0.006346
0.107766,0.108104,0.108128,0.093651,0.095806,0.116669,0.131331,0.102276,0.111527,0.099944,0.106876,0.103734,0.101107,0.105268,0.107523,0.03708
0.251556,0.237542,0.270601,0.253581,0.251547,0.256806,0.266565,0.25659,0.230857,0.248019,0.297909,0.228018,0.223044,0.243288,0.226853,0.099115
0.491853,0.452044,0.460469,0.464617,0.445048,0.491979,0.467943,0.465535,0.536073,0.458802,0.486972,0.464511,0.457216,0.498505,0.491978,0.108917

episode_1900
c_1,c_2,c_3,c_4,c_5,c_6,c_7,c_8,c_9,c_10,c_11,c_12,m_1,m_2,m_3,s
0.059963,0.048544,0.044287,0.043835,0.040778,0.044022,0.044186,0.03444,0.04166,0.045902,0.035512,0.040913,0.017929,0.015711,0.012249,0.006346
0.107766,0.110002,0.108128,0.093651,0.095806,0.116669,0.131331,0.102276,0.111527,0.099944,0.106876,0.103734,0.101107,0.105268,0.107523,0.03708
0.251556,0.237542,0.270601,0.253581,0.251547,0.256806,0.266565,0.25659,0.230857,0.248019,0.300291,0.228018,0.223044,0.243288,0.226853,0.099115
0.491853,0.452044,0.460469,0.464617,0.445048,0.491979,0.467943,0.465535,0.537168,0.458802,0.486972,0.464511,0.457216,0.498505,0.491978,0.108917

episode_1901
c_1,c_2,c_3,c_4,c_5,c_6,c_7,c_8,c_9,c_10,c_11,c_12,m_1,m_2,m_3,s
0.059963,0.048544,0.044287,0.043835,0.040778,0.044022,0.044186,0.03444,0.04166,0.045902,0.035512,0.040913,0.019063,0.015711,0.012249,0.006346
0.107766,0.110002,0.108128,0.093651,0.095806,0.116669,0.131331,0.102276,0.111527,0.101947,0.106876,0.103734,0.101107,0.105268,0.107523,0.03708
0.251556,0.237542,0.270601,0.253581,0.251547,0.256806,0.266565,0.25659,0.230857,0.248019,0.300291,0.228018,0.223044,0.246227,0.226853,0.099115
0.491853,0.452044,0.460469,0.464617,0.445048,0.491979,0.467943,0.465535,0.537168,0.458802,0.486972,0.464511,0.457216,0.498505,0.491978,0.109138

episode_1902
c_1,c_2,c_3,c_4,c_5,c_6,c_7,c_8,c_9,c_10,c_11,c_12,m_1,m_2,m_3,s
0.059963,0.048544,0.044287,0.043835,0.040778,0.044022,0.044186,0.03444,0.04166,0.045902,0.035512,0.040913,0.020186,0.015711,0.012249,0.006346
0.107766,0.110002,0.108128,0.093651,0.095806,0.116669,0.131331,0.102276,0.111527,0.101947,0.106876,0.103734,0.101107,0.107218,0.107523,0.03708
0.251556,0.237542,0.270601,0.253581,0.251547,0.256806,0.266565,0.25659,0.23392,0.248019,0.300291,0.228018,0.223044,0.246227,0.226853,0.099115
0.491853,0.452044,0.460469,0.464617,0.445048,0.49381,0.467943,0.465535,0.537168,0.458802,0.486972,0.464511,0.457216,0.498505,0.491978,0.109138

episode_1903
c_1,c_2,c_3,c_4,c_5,c_6,c_7,c_8,c_9,c_10,c_11,c_12,m_1,m_2,m_3,s
0.059963,0.048544,0.045157,0.043835,0.040778,0.044022,0.044186,0.03444,0.04166,0.045902,0.035512,0.040913,0.020186,0.015711,0.012249,0.006346
0.107766,0.110002,0.108128,0.093651,0.095806,0.118505,0.131331,0.102276,0.111527,0.101947,0.106876,0.103734,0.101107,0.107218,0.107523,0.03708
0.251556,0.237542,0.270601,0.253581,0.251547,0.25961,0.266565,0.25659,0.23392,0.248019,0.300291,0.228018,0.223044,0.246227,0.226853,0.099115
0.491853,0.452044,0.460469,0.464617,0.445048,0.49381,0.467943,0.465535,0.539109,0.458802,0.486972,0.464511,0.457216,0.498505,0.491978,0.109138

episode_1904
c_1,c_2,c_3,c_4,c_5,c_6,c_7,c_8,c_9,c_10,c_11,c_12,m_1,m_2,m_3,s
0.059963,0.049372,0.045157,0.043835,0.040778,0.044022,0.044186,0.03444,0.04166,0.045902,0.035512,0.040913,0.020186,0.015711,0.012249,0.006346
0.107766,0.110002,0.108128,0.093651,0.095806,0.118505,0.133021,0.102276,0.111527,0.101947,0.106876,0.103734,0.101107,0.107218,0.107523,0.03708
0.251556,0.237542,0.270601,0.253581,0.254423,0.25961,0.266565,0.25659,0.23392,0.248019,0.300291,0.228018,0.223044,0.246227,0.226853,0.099115
0.491853,0.452044,0.460469,0.464617,0.445048,0.49381,0.467943,0.465535,0.541,0.458802,0.486972,0.464511,0.457216,0.498505,0.491978,0.109138

episode_1905
c_1,c_2,c_3,c_4,c_5,c_6,c_7,c_8,c_9,c_10,c_11,c_12,m_1,m_2,m_3,s
0.059963,0.049372,0.045157,0.043835,0.0417,0.044022,0.044186,0.03444,0.04166,0.045902,0.035512,0.040913,0.020186,0.015711,0.012249,0.006346
0.107766,0.110002,0.108128,0.093651,0.095806,0.118505,0.133021,0.102276,0.111527,0.101947,0.106876,0.1057,0.101107,0.107218,0.107523,0.03708
0.251556,0.237542,0.270601,0.253581,0.254423,0.25961,0.266565,0.25659,0.23392,0.250949,0.300291,0.228018,0.223044,0.246227,0.226853,0.099115
0.491853,0.454987,0.460469,0.464617,0.445048,0.49381,0.467943,0.465535,0.541,0.458802,0.486972,0.464511,0.457216,0.498505,0.491978,0.109138

episode_1906
c_1,c_2,c_3,c_4,c_5,c_6,c_7,c_8,c_9,c_10,c_11,c_12,m_1,m_2,m_3,s
0.060694,0.049372,0.045157,0.043835,0.0417,0.044022,0.044186,0.03444,0.04166,0.045902,0.035512,0.040913,0.020186,0.015711,0.012249,0.006346
0.107766,0.110002,0.108128,0.093651,0.095806,0.118505,0.134694,0.102276,0.111527,0.101947,0.106876,0.1057,0.101107,0.107218,0.107523,0.03708
0.251556,0.237542,0.270601,0.253581,0.254423,0.25961,0.266565,0.25659,0.23392,0.250949,0.300291,0.228018,0.223044,0.249175,0.226853,0.099115
0.491853,0.454987,0.460469,0.464617,0.445048,0.49381,0.467943,0.465535,0.542944,0.458802,0.486972,0.464511,0.457216,0.498505,0.491978,0.109138

episode_1907
c_1,c_2,c_3,c_4,c_5,c_6,c_7,c_8,c_9,c_10,c_11,c_12,m_1,m_2,m_3,s
0.060694,0.049372,0.045157,0.043835,0.0417,0.044022,0.045091,0.03444,0.04166,0.045902,0.035512,0.040913,0.020186,0.015711,0.012249,0.006346
0.107766,0.110002,0.108128,0.093651,0.095806,0.118505,0.13635,0.102276,0.111527,0.101947,0.106876,0.1057,0.101107,0.107218,0.107523,0.03708
0.251556,0.237542,0.270601,0.253581,0.254423,0.25961,0.266565,0.259454,0.23392,0.250949,0.300291,0.228018,0.223044,0.249175,0.226853,0.099115
0.491853,0.454987,0.460469,0.464617,0.445048,0.49381,0.467943,0.465535,0.542944,0.458802,0.486972,0.464511,0.457216,0.498505,0.494454,0.109138

episode_1908
c_1,c_2,c_3,c_4,c_5,c_6,c_7,c_8,c_9,c_10,c_11,c_12,m_1,m_2,m_3,s
0.060694,0.049372,0.045157,0.043835,0.0417,0.044022,0.045091,0.03444,0.04166,0.046806,0.035512,0.040913,0.020186,0.015711,0.012249,0.006346
0.107766,0.111905,0.108128,0.093651,0.095806,0.118505,0.13635,0.102276,0.111527,0.101947,0.106876,0.1057,0.101107,0.107218,0.107523,0.03708
0.251556,0.237542,0.270601,0.253581,0.254423,0.25961,0.266565,0.259454,0.23392,0.250949,0.300291,0.228018,0.223044,0.252113,0.226853,0.099115
0.491853,0.454987,0.460469,0.464617,0.445048,0.496401,0.467943,0.465535,0.542944,0.458802,0.486972,0.464511,0.457216,0.498505,0.494454,0.109138

episode_1909
c_1,c_2,c_3,c_4,c_5,c_6,c_7,c_8,c_9,c_10,c_11,c_12,m_1,m_2,m_3,s
0.060694,0.049372,0.045157,0.043835,0.0417,0.044022,0.045091,0.03444,0.04166,0.046806,0.035512,0.041867,0.020186,0.015711,0.012249,0.006346
0.107766,0.111905,0.108128,0.093651,0.095806,0.118505,0.13635,0.102276,0.111527,0.101947,0.106876,0.1057,0.101107,0.107218,0.107523,0.03807
0.251556,0.237542,0.270601,0.253581,0.254423,0.25961,0.266565,0.259454,0.23392,0.250949,0.300291,0.228018,0.223044,0.252113,0.226853,0.099115
0.491853,0.454987,0.460469,0.464617,0.445048,0.496401,0.467943,0.465535,0.542944,0.458802,0.486972,0.464511,0.457216,0.498505,0.494454,0.109138

episode_1910
c_1,c_2,c_3,c_4,c_5,c_6,c_7,c_8,c_9,c_10,c_11,c_12,m_1,m_2,m_3,s
